wavelength,s415,s445,s480,s515,s555,s590,s630,s680,s910
1011,7.678616508945899e-08,-3.652643620428748e-07,8.396965593107472e-07,-2.2827062659039882e-06,5.413598905709119e-06,-1.3632909110476765e-05,2.891311044713296e-05,-4.794913864363653e-05,0.00012014453274432483
1012,7.667661780389928e-08,-3.647430126281969e-07,8.384982006242666e-07,-2.279452827065999e-06,5.405873664576655e-06,-1.361344984467602e-05,2.887185031242292e-05,-4.7880708650427594e-05,0.00011966534073252263
1013,7.655994022164633e-08,-3.641876621647356e-07,8.372210261198411e-07,-2.2759817669010538e-06,5.397628455291045e-06,-1.3592718011029398e-05,2.882787739490477e-05,-4.780778060689786e-05,0.00011918512543088433
1014,7.643613234270015e-08,-3.63598310652491e-07,8.358677227003551e-07,-2.2723039664755006e-06,5.388900418434656e-06,-1.3570733649975413e-05,2.878125628464537e-05,-4.773047117717668e-05,0.00011870393069468868
1015,7.630541023665747e-08,-3.629765771890241e-07,8.344382903658087e-07,-2.2684194257893392e-06,5.379689554007488e-06,-1.3547536842391107e-05,2.8732064489724947e-05,-4.764888406271238e-05,0.0001182218296160668
1016,7.616798997311511e-08,-3.623232713231155e-07,8.329363116533812e-07,-2.26432814484257e-06,5.370008242203664e-06,-1.3523147628714994e-05,2.868034076418362e-05,-4.7563122964953275e-05,0.0001177388806687236
1017,7.602430369126657e-08,-3.6163920260354593e-07,8.313635778316624e-07,-2.260051885767888e-06,5.359868863217306e-06,-1.3497616110043366e-05,2.8626175534114994e-05,-4.747329158534768e-05,0.00011725517156321647
1018,7.587413532151508e-08,-3.609251805790957e-07,8.297209845349467e-07,-2.2555906485652937e-06,5.349283797242536e-06,-1.3470952306595485e-05,2.8569633389585928e-05,-4.737950658802496e-05,0.00011677076077325031
1019,7.571770093345741e-08,-3.601812052497649e-07,8.280121143004138e-07,-2.250944433234787e-06,5.338265424473477e-06,-1.344319629924839e-05,2.8510778920663287e-05,-4.7281897599795506e-05,0.00011628570677253007
1020,7.555543266628711e-08,-3.5940970526189523e-07,8.262378627623585e-07,-2.246124120842716e-06,5.326826125104253e-06,-1.3414388168879109e-05,2.8449676717413915e-05,-4.718058128478868e-05,0.00011580011189003934
1021,7.538754658960091e-08,-3.586106806154867e-07,8.24400916823665e-07,-2.24112971138908e-06,5.314978279328985e-06,-1.338456799636468e-05,2.8386430123944805e-05,-4.707568726981488e-05,0.00011531404921790926
1022,7.521404270339884e-08,-3.5778494085931973e-07,8.225030677529233e-07,-2.235972085940227e-06,5.302746647535917e-06,-1.3353765842362882e-05,2.8321090812309433e-05,-4.69673451816845e-05,0.00011482760646669725
1023,7.503513707727764e-08,-3.569341050909556e-07,8.205470024530178e-07,-2.230651244496157e-06,5.290131229725052e-06,-1.3322001747312233e-05,2.8253749208601407e-05,-4.685565872184586e-05,0.00011434082749168191
1024,7.485104578083408e-08,-3.560589828591748e-07,8.185354078268329e-07,-2.2251780681232187e-06,5.277169166478754e-06,-1.3289335832528283e-05,2.818446990288759e-05,-4.674075751710935e-05,0.00011385381462184693
1025,7.466220095326173e-08,-3.5516038371275787e-07,8.164691795086633e-07,-2.2195634378877584e-06,5.263848077602904e-06,-1.3255788138449553e-05,2.811331748523484e-05,-4.662275823160434e-05,0.00011336662633089719
1026,7.446838652496376e-08,-3.542383076517048e-07,8.143501087670989e-07,-2.213807353789777e-06,5.250180343291622e-06,-1.3221388725733818e-05,2.804036946372338e-05,-4.650177752946019e-05,0.00011287933571096383
1027,7.427003463513373e-08,-3.5329518332235725e-07,8.121808825050242e-07,-2.2079098158292743e-06,5.236203104127278e-06,-1.3186177675258113e-05,2.796567751040671e-05,-4.637791911212521e-05,0.00011239201585417803
1028,7.406714528377166e-08,-3.5233020117593475e-07,8.099632919910287e-07,-2.2018817050725984e-06,5.221903979915746e-06,-1.3150165007241697e-05,2.7889293297338317e-05,-4.6251247793004595e-05,0.00011190469599739221
1029,7.386015061007105e-08,-3.513449803099983e-07,8.076973372251124e-07,-2.1957230215197487e-06,5.2072953508511525e-06,-1.3113380782342348e-05,2.7811294332598423e-05,-4.6121880236227706e-05,0.00011141744923273755
1030,7.364861847483836e-08,-3.50339520724548e-07,8.053857051101599e-07,-2.189433765170726e-06,5.192389597127617e-06,-1.3075855061217844e-05,2.7731693534200412e-05,-4.598989421788079e-05,0.00011093031941549274
1031,7.343319708686395e-08,-3.493146319683644e-07,8.030301869147609e-07,-2.1830356981582247e-06,5.177199098939263e-06,-1.303759786408744e-05,2.7650581328237878e-05,-4.585535455136903e-05,0.00011044336501936266
1032,7.321388644614773e-08,-3.482703140414474e-07,8.006307826389151e-07,-2.1765070583495504e-06,5.161736236480214e-06,-1.2998649271828172e-05,2.7567957714710822e-05,-4.571835197545973e-05,0.00010995660066277356
1033,7.299068655268977e-08,-3.4720899559013876e-07,7.981892835512124e-07,-2.169869607877398e-06,5.145988629556345e-06,-1.2959009284440042e-05,2.7483900201699486e-05,-4.557893834087702e-05,0.00010947008481943039
1034,7.276359740649005e-08,-3.461290575168773e-07,7.957065852859477e-07,-2.1631233467417674e-06,5.129993418750028e-06,-1.2918707962580826e-05,2.739842170721723e-05,-4.543719142370716e-05,0.00010898384672618555
1035,7.253305114674207e-08,-3.4503130937044366e-07,7.931844791117104e-07,-2.156268274942659e-06,5.113725843673013e-06,-1.2877765346689042e-05,2.7311573903317545e-05,-4.52931630746743e-05,0.00010849791561989154
1036,7.229883170384911e-08,-3.4391737024839883e-07,7.906238606627956e-07,-2.149304392480073e-06,5.09722304490767e-06,-1.283618143676469e-05,2.722339554404055e-05,-4.514693106986468e-05,0.00010801234997425327
1037,7.20611551474079e-08,-3.4278724015074297e-07,7.880247299392031e-07,-2.142242580420357e-06,5.080460262065754e-06,-1.2793986293465544e-05,2.7133912465412987e-05,-4.4998534297321405e-05,0.0001075271351708445
1038,7.182002147741847e-08,-3.4164091907747597e-07,7.853897738438175e-07,-2.135071957697163e-06,5.063474635729633e-06,-1.2751199957230126e-05,2.7043163421474973e-05,-4.4848024607768665e-05,0.00010704234430179639
1039,7.157586283307434e-08,-3.404792165773784e-07,7.827180967423438e-07,-2.1278142864431864e-06,5.046253785705183e-06,-1.2707832448277693e-05,2.695118716626662e-05,-4.469550570265475e-05,0.0001065580066039614
1040,7.132846314477872e-08,-3.3930213265045024e-07,7.800132811719616e-07,-2.1204586855920796e-06,5.0288100921865275e-06,-1.2663903807046764e-05,2.685803537184142e-05,-4.4541016470022794e-05,0.00010607416593261822
1041,7.107803848212839e-08,-3.381104768454721e-07,7.772744314983759e-07,-2.113016036210191e-06,5.011155935367789e-06,-1.261944409419511e-05,2.6763720956212747e-05,-4.4384621723278e-05,0.00010559082228776682
1042,7.082458884512337e-08,-3.369050587112245e-07,7.745033389901764e-07,-2.1054863382975197e-06,4.993278935054845e-06,-1.257445330972274e-05,2.6668308509447457e-05,-4.422638627582555e-05,0.0001051080633799646
1043,7.056833030336041e-08,-3.3568587824770747e-07,7.717008992816578e-07,-2.0978587107877184e-06,4.975216231830062e-06,-1.2528961514287424e-05,2.657182386757229e-05,-4.4066374941070644e-05,0.00010462587459078534
1044,7.030926285683948e-08,-3.344545545524821e-07,7.688689036414099e-07,-2.09016579687983e-06,4.956955445499319e-06,-1.2482978728108424e-05,2.647430578462737e-05,-4.390463956973746e-05,0.00010414431439393395
1045,7.004760257515741e-08,-3.332094685279873e-07,7.660073520694326e-07,-2.08238583444116e-06,4.938508956256738e-06,-1.2436514971404996e-05,2.6375780096639433e-05,-4.374124497523119e-05,0.00010366341202626287
1046,6.978356552791091e-08,-3.3195304882056465e-07,7.631180358343157e-07,-2.0745297045380548e-06,4.919889144296442e-06,-1.2389610325054177e-05,2.6276298475661972e-05,-4.357626893363806e-05,0.00010318321134305083
1047,6.951693564550323e-08,-3.306844858814337e-07,7.602027462046488e-07,-2.0666082882368633e-06,4.901083629424307e-06,-1.2342274809275228e-05,2.6175899675735104e-05,-4.340977625836328e-05,0.00010270374158115024
1048,6.924792899753114e-08,-3.294053988081556e-07,7.572614831804318e-07,-2.058610704471237e-06,4.882129552222703e-06,-1.2294528464506665e-05,2.6074635368912314e-05,-4.324184472549309e-05,0.00010222507583269228
1049,6.89767616535914e-08,-3.281157876007302e-07,7.542969336645491e-07,-2.050547834307524e-06,4.863014532497504e-06,-1.2246391331187005e-05,2.597255722724709e-05,-4.3072552111113715e-05,0.00010174722871610317
1050,6.87036496832808e-08,-3.268164618079381e-07,7.51309993291296e-07,-2.0424305588120723e-06,4.843750950442836e-06,-1.2197903490193285e-05,2.586970400477955e-05,-4.290198915399245e-05,0.00010127027332351406
1051,6.842859308659929e-08,-3.255074214297794e-07,7.483015576949668e-07,-2.0342479969185335e-06,4.824363566446941e-06,-1.2149064941525504e-05,2.576612737356318e-05,-4.273020770485344e-05,0.00010079423889177741
1052,6.815180793314368e-08,-3.2419109511259566e-07,7.452743137784462e-07,-2.0260219107596037e-06,4.8048400003157e-06,-1.2099905745841437e-05,2.5661879005651466e-05,-4.2557324427826054e-05,0.00010031918389459813
1053,6.787329422291393e-08,-3.228658637588258e-07,7.422282615417344e-07,-2.017741419268935e-06,4.785205012437356e-06,-1.2050455963798864e-05,2.555699765508453e-05,-4.238340413631549e-05,9.984516680568114e-05
1054,6.759305195591009e-08,-3.2153334646603097e-07,7.391651922534207e-07,-2.0094174035128745e-06,4.765458602811908e-06,-1.20007356358363e-05,2.5451547911929224e-05,-4.220851164372694e-05,9.937220224345268e-05
1055,6.731172934092241e-08,-3.2019435278299167e-07,7.360877928163898e-07,-2.0010498634914237e-06,4.74561315163348e-06,-1.1950754782173005e-05,2.5345555612212294e-05,-4.203273768882768e-05,9.890036330004388e-05
1056,6.702889423875738e-08,-3.188496922584885e-07,7.329951675963467e-07,-1.9926387992045813e-06,4.725681039096194e-06,-1.1900543463466759e-05,2.5239072427987236e-05,-4.185614708502292e-05,9.842966459388099e-05
1057,6.674476271901176e-08,-3.174985553437408e-07,7.298891078618813e-07,-1.9841950917186957e-06,4.705649885005928e-06,-1.1850121720156073e-05,2.513212419528078e-05,-4.167879168303681e-05,9.796017921709515e-05
1058,6.645976692087909e-08,-3.1614256113630983e-07,7.267714048815831e-07,-1.9757187410337666e-06,4.6855568299450496e-06,-1.1799509592679469e-05,2.50247755041598e-05,-4.150077518431768e-05,9.749192178811256e-05
1059,6.617369077476258e-08,-3.1478170963619556e-07,7.236429542897469e-07,-1.967220628216142e-06,4.665389493719437e-06,-1.1748717101256205e-05,2.49170651086644e-05,-4.1322123514227595e-05,9.702493616221197e-05
1060,6.588675035025902e-08,-3.134160008433979e-07,7.205046517206677e-07,-1.958689872199474e-06,4.6451602565232095e-06,-1.1697764286324798e-05,2.480900592680796e-05,-4.1142940374214885e-05,9.655925157624578e-05
1061,6.559894564736841e-08,-3.120478634042586e-07,7.173582884429349e-07,-1.9501373540501104e-06,4.624869118356371e-06,-1.164668120854303e-05,2.4700649630643964e-05,-4.0963251689641616e-05,9.609492650391893e-05
1062,6.53104927356875e-08,-3.1067567822121654e-07,7.142038644565488e-07,-1.9415630737680513e-06,4.604528459413041e-06,-1.1595467867910892e-05,2.4592047892225902e-05,-4.0783122273913006e-05,9.563196094523143e-05
1063,6.502139161521628e-08,-3.0930025484305223e-07,7.110422753958039e-07,-1.932967031353297e-06,4.584150659887344e-06,-1.1544134284647651e-05,2.44831877935404e-05,-4.0602603977753195e-05,9.517041337388819e-05
1064,6.473185835555154e-08,-3.079224028185463e-07,7.078753125292901e-07,-1.9243492268058464e-06,4.56373571977928e-06,-1.1492720539630336e-05,2.437413392465432e-05,-4.0421748651886345e-05,9.471026917146297e-05
1065,6.444167688709651e-08,-3.065429316964792e-07,7.047029758570074e-07,-1.915731422258396e-06,4.543283639088848e-06,-1.1441216612639692e-05,2.4264912121594403e-05,-4.024060814703663e-05,9.425160143008694e-05
1066,6.415127934904472e-08,-3.0516103192807044e-07,7.015270566475453e-07,-1.90709185557825e-06,4.522794417816048e-06,-1.1389642544114236e-05,2.415553530237402e-05,-4.005922135124716e-05,9.379439553133384e-05
1067,6.38604496717994e-08,-3.037775130621006e-07,6.98346659266609e-07,-1.8984522888981042e-06,4.502305196543249e-06,-1.1338018374492485e-05,2.4046042221033293e-05,-3.987764011524209e-05,9.333870994890863e-05
1068,6.356940392495732e-08,-3.023931846473501e-07,6.951644706170832e-07,-1.8898018411516105e-06,4.481778834688081e-06,-1.12863541239937e-05,2.3936471631612334e-05,-3.969592925242661e-05,9.288454468281128e-05
1069,6.327835817811522e-08,-3.0100804668381915e-07,6.919804906989676e-07,-1.881140512338769e-06,4.461252472832914e-06,-1.1234659812837138e-05,2.3826836452124512e-05,-3.951411468816283e-05,9.243194358832046e-05
1070,6.298709636167637e-08,-2.996229087202882e-07,6.887956151465574e-07,-1.8724900645922753e-06,4.440726110977746e-06,-1.1182955481461316e-05,2.371717543660995e-05,-3.933226123585593e-05,9.198093590228868e-05
1071,6.26958345452375e-08,-2.982377707567572e-07,6.85610739594147e-07,-1.863828735779434e-06,4.420187368928457e-06,-1.1131241129866236e-05,2.3607514421095388e-05,-3.915039482086798e-05,9.15315216247159e-05
1072,6.240457272879865e-08,-2.968526327932262e-07,6.824267596760314e-07,-1.8551674069665925e-06,4.39966100707329e-06,-1.1079546818709674e-05,2.3497866323594197e-05,-3.896856729392315e-05,9.108374461088082e-05
1073,6.211352698195657e-08,-2.954674948296953e-07,6.792436753922108e-07,-1.8465169592200988e-06,4.3791346452181215e-06,-1.1027862527772368e-05,2.338825698013312e-05,-3.8786791617702485e-05,9.063760486078344e-05
1074,6.182269730471125e-08,-2.940839759637254e-07,6.760623823769796e-07,-1.8378665114736051e-06,4.358633043751199e-06,-1.0976218317712102e-05,2.3278725144752276e-05,-3.860513260561118e-05,9.019311699285e-05
1075,6.153186762746592e-08,-2.9270126664653607e-07,6.728837762646332e-07,-1.829226944793459e-06,4.338131442284277e-06,-1.0924604168309609e-05,2.3169257899438294e-05,-3.842360322033026e-05,8.975031024393295e-05
1076,6.124147008941412e-08,-2.913193668781274e-07,6.697069614208762e-07,-1.8205982591796611e-06,4.3176546012056004e-06,-1.0873040120003413e-05,2.3059906916244655e-05,-3.824224234990287e-05,8.930918461403228e-05
1077,6.095150469055586e-08,-2.899398957560603e-07,6.665346247485934e-07,-1.811969573565863e-06,4.297202520515168e-06,-1.0821536193012769e-05,2.2950672195171367e-05,-3.806110184505315e-05,8.886978395842669e-05
1078,6.066175536129436e-08,-2.8856123418277374e-07,6.633667662477849e-07,-1.8033626500847605e-06,4.2767752002129815e-06,-1.0770102407556936e-05,2.284157957224517e-05,-3.788018170578111e-05,8.843209365868996e-05
1079,6.037243817122638e-08,-2.871850012558289e-07,6.602033859184504e-07,-1.7947557266036578e-06,4.256385020493162e-06,-1.0718738763635918e-05,2.2732654883492807e-05,-3.76995337828109e-05,8.799614295167452e-05
1080,6.008355312035194e-08,-2.858111969752257e-07,6.570444837605901e-07,-1.7861705652552508e-06,4.236019601161588e-06,-1.0667455281468968e-05,2.262389812891428e-05,-3.751917103882357e-05,8.75619318373804e-05
1081,5.979531627826779e-08,-2.844398213409642e-07,6.538918510427936e-07,-1.7775962849731917e-06,4.21569132241238e-06,-1.0616261981275352e-05,2.251532222652296e-05,-3.733910643650015e-05,8.712947493423383e-05
1082,5.950751157537717e-08,-2.830708743530443e-07,6.507436964964712e-07,-1.7690437668238283e-06,4.195400184245542e-06,-1.0565158863055062e-05,2.2406940094332223e-05,-3.715937886388377e-05,8.669875762380854e-05
1083,5.922013901168008e-08,-2.817043560114661e-07,6.476027070245073e-07,-1.7605021297408124e-06,4.17514618666107e-06,-1.0514155947027364e-05,2.2298764650355436e-05,-3.6979988320974417e-05,8.626980914295703e-05
1084,5.893341465677329e-08,-2.8034026631622953e-07,6.444670913583125e-07,-1.7519822547904924e-06,4.154929329658966e-06,-1.046325323319225e-05,2.219082173061934e-05,-3.680096073313418e-05,8.584262949167929e-05
1085,5.864733851065679e-08,-2.7897941481611526e-07,6.413395364007713e-07,-1.7434732609065198e-06,4.134761993433352e-06,-1.0412470761988246e-05,2.2083098417110573e-05,-3.662233498840618e-05,8.541723328840152e-05
1086,5.836191057333058e-08,-2.776218015111232e-07,6.382182508832938e-07,-1.7349969102215907e-06,4.114644177984229e-06,-1.036179851319609e-05,2.197564638188261e-05,-3.644411108679041e-05,8.499362053312378e-05
1087,5.807734691439144e-08,-2.7626742640125333e-07,6.351050260744696e-07,-1.7265314406030093e-06,4.094575883311595e-06,-1.031124650703504e-05,2.1868439788908722e-05,-3.626632791632999e-05,8.457179122584602e-05
1088,5.779321539464582e-08,-2.749170990352862e-07,6.319989663400042e-07,-1.7180877331171239e-06,4.074544729221329e-06,-1.0260824763724354e-05,2.1761504474215643e-05,-3.6088998439705964e-05,8.415177460342071e-05
1089,5.750994815328726e-08,-2.7356920031566085e-07,6.289018629484871e-07,-1.709665787763934e-06,4.054575476101677e-06,-1.0210543303483295e-05,2.1654853355816745e-05,-3.5912122656918325e-05,8.373354142899541e-05
1090,5.7227545190315755e-08,-2.722253493399382e-07,6.258128202656233e-07,-1.7012656045434393e-06,4.034668123952636e-06,-1.01603921060926e-05,2.154848643371203e-05,-3.573572649332916e-05,8.331712093942255e-05
1091,5.694600650573131e-08,-2.7088554610811836e-07,6.227327339257079e-07,-1.6928980645219882e-06,4.014810292580086e-06,-1.0110381191771529e-05,2.1442429543928244e-05,-3.5559848836981596e-05,8.29025277531284e-05
1092,5.666511602993717e-08,-2.695497906202013e-07,6.196616039287408e-07,-1.684541405566885e-06,3.995014362178148e-06,-1.006052058073934e-05,2.1336682686465386e-05,-3.5384476725194563e-05,8.248973263326046e-05
1093,5.638508983253007e-08,-2.68218082876187e-07,6.166003259090168e-07,-1.6762282708771727e-06,3.9752679525527005e-06,-1.0010820293215295e-05,2.1231271697350196e-05,-3.520966200869226e-05,8.207877943509743e-05
1094,5.6106143983106814e-08,-2.6689042287607546e-07,6.135488998665358e-07,-1.6679260172538083e-06,3.955595824091989e-06,-9.961270308980135e-06,2.1126196576582676e-05,-3.503540468747466e-05,8.166965354021308e-05
1095,5.582784634247384e-08,-2.655676201686473e-07,6.105073258012981e-07,-1.6596564068294875e-06,3.935985596601889e-06,-9.911890668472371e-06,2.1021470242176203e-05,-3.486173068690384e-05,8.126236956703367e-05
1096,5.555084511942146e-08,-2.642488652051219e-07,6.074756037133035e-07,-1.6514194396042096e-06,3.916449650276524e-06,-9.862681371692012e-06,2.091709269413077e-05,-3.468864000697982e-05,8.085692751555915e-05
1097,5.527449210515937e-08,-2.629349675342798e-07,6.044555248711415e-07,-1.6432042345116277e-06,3.896975604921773e-06,-9.813642418639053e-06,2.0813089768473124e-05,-3.4516158573064665e-05,8.045332738578954e-05
1098,5.499921943888111e-08,-2.616259271561211e-07,6.014452980062227e-07,-1.6350216726180891e-06,3.877563460537634e-06,-9.764763789094236e-06,2.070943562917652e-05,-3.4344260459796304e-05,8.005153994087239e-05
1099,5.472502712058667e-08,-2.603209345218652e-07,5.984458187528419e-07,-1.6268717539235937e-06,3.85822559731823e-06,-9.716075543715336e-06,2.060616903028108e-05,-3.4172997517898886e-05,7.96516090360864e-05
1100,5.445169908067929e-08,-2.5902160872907314e-07,5.954570871109989e-07,-1.618743597361794e-06,3.838962015263561e-06,-9.66755764206384e-06,2.0503264135760048e-05,-3.400235678469138e-05,7.925350543457909e-05
